Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1746052121.46,37.8747095307688,-122.25872556690337,34.0,3.0,4.0,5.5,23.812617187500003,48.114358020169746,1001.637465854365,97.13400481502603,101102.5
1746052123.48,37.87451108921121,-122.25876982335211,38.0,3.0,4.0,5.5,23.823847656250003,47.823008562963594,1001.6127646908667,97.34158920955369,102745.0
1746052125.48,37.874591178296015,-122.25882732320787,32.0,3.0,4.0,5.0,23.87091796875,47.87402842568349,1001.6068354220821,97.3914184065365,102715.0
1746052127.45,37.874591178296015,-122.25882732320787,31.0,3.0,4.0,5.0,23.9130078125,47.92445213164444,1001.6058572532302,97.39963887328861,104506.5
1746052129.47,37.874591178296015,-122.25882732320787,31.0,2.0,3.0,5.0,23.97150390625,48.022210954138195,1001.6035599673567,97.41894522903445,105377.0
1746052131.45,37.8747751358009,-122.25885314184723,32.0,2.0,3.0,5.0,24.02384765625,48.22504319651539,1001.5922913052514,97.51364729193887,106136.5
1746052133.5,37.87449483083406,-122.25883548025035,36.0,2.0,3.0,4.5,24.069941406250003,48.30635013810999,1001.5965186327248,97.4781206772866,107362.0
1746052135.46,37.87449797603793,-122.25875213037716,38.0,2.0,3.0,4.5,24.108125,48.19919516280916,1001.5887374733691,97.54351403368734,109487.0
1746052137.48,37.87453464235912,-122.25878507841588,36.0,2.0,3.0,4.0,24.152851562499997,48.20170701447785,1001.575287462076,97.65654960008993,109930.0
1746052139.44,37.87439089165259,-122.25882170183712,36.0,2.0,3.0,4.0,24.1770703125,48.13233046694263,1001.5687979024019,97.71108941994913,111664.0
1746052141.48,37.87437620294504,-122.25880250506691,31.0,2.0,3.0,4.0,24.185859375,47.89768858127985,1001.5534304314081,97.84024160398138,114039.0
1746052143.46,37.87435795218611,-122.25879171876352,32.5,2.0,3.0,4.0,24.14572265625,47.56413067320544,1001.5535973409305,97.83883879398624,116368.5
1746052145.48,37.87433181493781,-122.25876473422313,39.5,2.0,3.0,4.0,24.112421875000003,47.21701076532281,1001.5460563705542,97.9022157910307,118076.5
1746052147.43,37.87431028046758,-122.2587329906525,39.5,2.0,3.0,4.0,24.11974609375,47.028605574939434,1001.541748647408,97.93841952222539,118549.0
1746052149.49,37.87429845876859,-122.25867408124564,31.5,2.0,3.0,4.0,24.159687499999997,46.919370435044044,1001.5302023338368,98.03545985241443,119355.5
1746052151.45,37.87430995192088,-122.25863105041735,38.0,2.0,3.0,4.0,24.164179687500003,46.826911518322675,1001.5337328654675,98.00578762979629,120942.0
1746052153.51,37.874309364637874,-122.25858942820965,35.0,2.0,3.0,4.0,24.14396484375,46.608642557332644,1001.5395092768588,97.9572401141201,122490.5
1746052155.45,37.87429668234962,-122.2585458086864,39.0,2.0,3.0,4.0,24.09005859375,46.54223437968925,1001.5438585097795,97.92068741877739,123689.0
1746052157.47,37.87429668234962,-122.2585458086864,39.0,2.0,3.0,4.0,24.00890625,46.67024278402976,1001.5587691219171,97.79537366600272,124254.0
1746052159.42,37.87429668234962,-122.2585458086864,33.5,2.0,3.0,4.0,24.00890625,46.67024278402976,1001.5587691219171,97.79537366600272,124254.0
1746052161.47,37.87429668234962,-122.2585458086864,32.5,2.0,3.0,4.0,23.93361328125,46.92800766173246,1001.5634126125965,97.75634847159816,125666.0
1746052163.46,37.87429668234962,-122.2585458086864,39.5,2.0,3.0,4.0,23.87052734375,47.079446907596235,1001.5560548090282,97.81818548201971,126520.0
1746052165.48,37.87429668234962,-122.2585458086864,44.5,2.0,3.0,4.0,23.81212890625,47.141437477268184,1001.5593480285019,97.79050826398733,127432.5
1746052167.43,37.87428671123398,-122.25823679725558,44.5,2.0,3.0,4.0,23.7520703125,47.23629532527511,1001.5597496841268,97.78713264028859,128590.0
1746052169.49,37.874229821490076,-122.25828333472164,41.5,2.0,3.5,4.0,23.72970703125,47.31172270241882,1001.5668568658447,97.72740205549951,130103.0
1746052171.46,37.87421359505733,-122.25831484108593,45.0,2.0,3.5,4.0,23.66427734375,47.39697950818973,1001.5706640390774,97.69540573090117,131165.0
1746052173.48,37.874212561830554,-122.25831641896164,40.0,2.0,3.5,4.0,23.59708984375,47.51514423203752,1001.568010614204,97.7177058689065,132492.5
1746052175.46,37.87427696343501,-122.25823044108043,40.0,2.0,4.0,4.0,23.525703125,47.536540723810376,1001.5521208188293,97.85124797090515,133643.5
1746052177.45,37.87429655527861,-122.25821854349665,41.0,2.0,4.0,4.0,23.4739453125,47.557320141797305,1001.549855960942,97.870282604072,135122.5
1746052179.48,37.87429775979973,-122.25821753911771,42.0,2.0,4.0,4.0,23.40431640625,47.63913461903513,1001.5412209680081,97.94285436170757,136162.0
1746052181.46,37.87434050968305,-122.258132608379,43.5,2.0,4.0,4.0,23.34640625,47.659173141372534,1001.5299654848549,98.03745046376159,136954.0
1746052183.49,37.87435166642176,-122.25811901199184,46.5,2.0,4.0,4.0,23.2926953125,47.80020640815529,1001.5242771270476,98.08525826773125,138508.5
1746052185.43,37.87435238603828,-122.25811793170071,46.5,2.0,4.0,4.0,23.2565625,47.991720634980084,1001.5269846614775,98.06250275823825,138459.0
1746052187.48,37.874326944705764,-122.25809116122821,45.5,2.0,4.0,4.0,23.242695312499997,48.35233158938303,1001.5275542316385,98.05771580417168,137272.0
1746052189.45,37.874315659176936,-122.2580972061138,35.0,2.0,4.0,4.0,23.2034375,48.713498548187005,1001.5290783519981,98.04490634279813,138836.5
1746052191.47,37.874314977488574,-122.25809739377762,45.0,2.0,4.0,5.0,23.18771484375,48.89937626360973,1001.5332150399439,98.01013965249487,140382.5
1746052193.47,37.87426483088106,-122.25808443872442,49.5,2.0,4.0,5.0,23.1497265625,48.976514933490776,1001.5326878381195,98.01457049668085,142357.0
1746052195.46,37.8742193155417,-122.25809779108434,49.5,2.0,4.5,5.0,23.11740234375,48.93914769774486,1001.5343394160045,98.00068989066203,143163.5
1746052197.45,37.874206159321695,-122.25810133022802,31.0,2.0,4.5,5.0,23.10548828125,48.90432522586116,1001.5323480784408,98.01742599583676,144684.0
1746052199.47,37.874365582377244,-122.25798006151604,41.0,2.0,5.0,5.0,23.055292968750003,48.7617866474356,1001.5259134130379,98.0715061539398,146541.5
1746052201.45,37.874434313685455,-122.25793480768434,32.5,2.0,5.0,5.0,22.99845703125,48.35851479817897,1001.5113496201849,98.19390851296666,147703.5
1746052203.49,37.874446803259886,-122.25792620165669,32.5,2.0,4.0,5.0,22.9253125,48.25288601233272,1001.4896986114721,98.3758782587621,149073.0
1746052205.42,37.87453366303963,-122.25791450914406,41.5,2.0,4.0,5.0,22.9253125,48.25288601233272,1001.4896986114721,98.3758782587621,149073.0
1746052207.48,37.874572652453296,-122.25792089077802,42.5,2.0,4.5,5.0,22.8489453125,48.234469796178296,1001.4861838115082,98.40541933186267,149452.0
1746052209.45,37.87457964850218,-122.25792153900554,42.0,2.0,4.5,5.0,22.765546875,48.28161066386474,1001.5009696410498,98.28114845776005,150859.0
1746052211.47,37.874539944132884,-122.25772696487633,41.5,2.0,5.0,5.0,22.6895703125,48.34174781680511,1001.5048597136308,98.24845365383389,151175.0
1746052213.48,37.874513460148805,-122.25763058064096,41.5,2.0,5.0,5.0,22.64572265625,48.41792492678056,1001.5042614388167,98.25348193366926,151240.0
1746052215.48,37.87450884066215,-122.25761212052791,40.5,3.0,5.0,6.0,22.58,48.557934326288695,1001.5030087257181,98.26401057068392,152545.0
1746052217.46,37.87461010669491,-122.25766056584906,41.5,3.0,5.0,6.0,22.5378125,48.66765394050008,1001.5069638898756,98.23076878764383,152281.5
1746052219.48,37.87464281362073,-122.25768595992791,34.0,3.0,5.0,6.0,22.50353515625,48.92681678555569,1001.5102241831709,98.20336724983133,150215.5
1746052221.46,37.874645783928095,-122.25768772349201,34.0,3.0,5.0,6.0,22.5003125,49.70364003932768,1001.5046348255119,98.25034374570177,148509.5
1746052223.49,37.8746805970701,-122.25776197065909,41.5,3.0,5.0,6.0,22.52833984375,50.56407556180448,1001.5015518598789,98.27625504245475,146361.0
1746052225.45,37.874689940334015,-122.25780686160833,41.0,3.0,5.0,6.0,22.56037109375,51.45682956003163,1001.5062570730622,98.2367093208156,146121.5
1746052227.5,37.87469177700861,-122.25781390878166,42.5,3.0,4.0,6.0,22.4618359375,51.75763002545913,1001.5116161882551,98.19166802974533,151890.5
1746052229.46,37.87474293096963,-122.25794034955867,46.0,3.0,4.0,6.0,22.2778515625,51.46963855673732,1001.5279712617964,98.05421089659828,155564.0
1746052231.48,37.87475217583483,-122.25797617617818,46.0,2.5,4.0,6.0,22.108125,51.12275188844019,1001.526563071608,98.06604601233526,158490.0
1746052233.45,37.87475286667032,-122.25797845622337,37.5,2.5,4.0,6.0,21.9407421875,50.81368296307857,1001.5367132699992,97.98073897876687,160868.5
1746052235.48,37.87483574185637,-122.257976829045,45.0,2.0,4.0,6.0,21.771601562500003,50.61807393958893,1001.5394537167583,97.95770706104568,162272.5
1746052237.45,37.874854112479376,-122.25797290309296,39.0,2.0,4.0,6.0,21.64689453125,50.55961603686616,1001.5396546444834,97.95601837835281,163546.0
1746052239.49,37.87485538165721,-122.25797272495122,48.5,2.0,4.0,5.0,21.556953125,50.5666328307601,1001.5375281511483,97.97389033456363,164230.5
1746052241.44,37.87487157022611,-122.25798365725888,48.5,2.0,4.0,5.0,21.45724609375,50.642662815713436,1001.5251783354149,98.07768404931878,164996.5
1746052243.48,37.87487038534004,-122.25798428733027,46.5,2.0,4.0,5.0,21.378828125,50.77639983014036,1001.4922336852495,98.35457234166866,165459.5
1746052245.45,37.87487047310593,-122.25798439567747,45.0,2.0,4.0,5.0,21.36828125,50.989129059853056,1001.4476977121094,98.72889202286899,165613.5
1746052247.48,37.87487470929554,-122.25797608927068,54.0,2.0,4.0,5.0,21.36603515625,51.1510767470146,1001.3905057855073,99.20960427948346,166549.0
1746052249.43,37.874872145382895,-122.25797213549187,54.0,2.0,4.0,5.0,21.352656250000003,51.247408658361856,1001.331750283457,99.7034813056622,166958.5
1746052251.46,37.87487209153784,-122.25797192863482,49.5,2.0,4.0,5.0,21.352656250000003,51.247408658361856,1001.331750283457,99.7034813056622,166958.5
1746052253.45,37.8749689920487,-122.25800560000681,47.5,2.0,4.0,5.0,21.360859374999997,51.730199484859945,1001.2867791464655,100.08150762362197,165381.0
1746052255.48,37.87497239321875,-122.25800683985433,41.0,2.0,3.5,4.5,21.3282421875,52.11961561191963,1001.2403059279536,100.47217485095685,167023.0
1746052257.45,37.8749740565832,-122.25800741297827,53.5,2.0,3.5,4.5,21.34435546875,52.22330792494425,1001.1980711341482,100.82722595581686,167894.5
1746052259.49,37.87499915555365,-122.25801717045903,53.5,2.0,3.0,4.0,21.36984375,52.21426265768986,1001.1628014235686,101.12373310350489,168453.0
1746052261.47,37.87500947790112,-122.25802234092949,50.5,2.0,3.0,4.0,21.3977734375,52.15317619121335,1001.1351476672721,101.35622048555808,169909.0
1746052263.48,37.875046913739595,-122.25805128260613,49.5,2.0,3.0,4.0,21.42013671875,52.063686405904825,1001.101210627221,101.64153897622828,171474.0
1746052265.46,37.875065681902676,-122.2580633779587,48.0,2.0,3.0,4.0,21.45255859375,51.94168587449394,1001.0593456214442,101.99352042408182,171723.5
1746052267.47,37.87534340699659,-122.25804220422337,38.0,2.0,3.5,4.0,21.51447265625,51.82660515423368,1001.0373467244217,102.17848160773849,171640.5
1746052269.44,37.87545073178742,-122.25804323900658,38.0,2.0,3.5,4.0,21.556953125,51.758267215801496,1001.0052980212299,102.44794597423532,172985.0
1746052271.49,37.87534919554154,-122.25812482015121,43.0,2.0,4.0,4.0,21.5653515625,51.673308113899196,1000.9572559566816,102.85189326742437,174520.5
1746052273.46,37.87536094398893,-122.25813574168106,34.5,2.0,4.0,4.0,21.55197265625,51.55797367361529,1000.9289651283759,103.08977606685778,176083.0
1746052275.49,37.87538442516006,-122.25824423367058,39.0,2.0,3.0,4.0,21.55734375,51.44510432408879,1000.8875158813274,103.43831065147563,176259.0
1746052277.44,37.87537953593323,-122.25828093027785,39.0,2.0,3.0,4.0,21.57697265625,51.30958894615076,1000.8572642471065,103.69269527670961,178213.0
1746052279.48,37.875379630821755,-122.25828510773793,43.0,2.0,3.5,4.0,21.554609375,51.135145482175886,1000.8607721490318,103.66319712422845,180118.0
1746052281.46,37.875371591232195,-122.25818556219852,30.5,2.0,3.5,4.0,21.53703125,50.99514434196097,1000.8734258291051,103.5567924051829,180761.5
1746052283.48,37.87535486480647,-122.25813311700168,45.5,2.0,4.0,4.0,21.47833984375,50.89288411957716,1000.8731198223334,103.55936567000674,187801.0
1746052285.48,37.87535298076651,-122.25812573832678,40.5,2.0,4.0,4.0,21.433222656250003,50.86884378486941,1000.8667445266092,103.61297546903336,188871.5
1746052287.43,37.875404186905484,-122.25805997918805,40.5,2.0,4.0,4.0,21.39123046875,50.94306795259946,1000.8564783083086,103.6993041956298,189644.0
1746052289.47,37.87541335863482,-122.25803988585314,41.0,2.0,4.0,4.0,21.36828125,51.01360222847602,1000.852183239774,103.73542178764319,190058.0
1746052291.46,37.875414036505305,-122.25803860665138,42.0,2.0,4.0,4.0,21.351582031249997,51.05127752517861,1000.8384309053039,103.85106707441628,190162.0
1746052293.49,37.8754217757933,-122.2578740606889,49.0,2.0,4.0,4.0,21.33283203125,51.03972785364463,1000.8236568402115,103.97530566417694,191261.5
1746052295.41,37.87541845519196,-122.25781313197974,49.0,2.0,4.0,4.0,21.33283203125,51.03972785364463,1000.8236568402115,103.97530566417694,191261.5
1746052297.48,37.875418263577444,-122.25780654493103,43.0,2.0,4.0,4.0,21.30880859375,51.006094486423436,1000.8124182036684,104.06981500978759,193014.0
1746052299.45,37.87540674562373,-122.25776249597925,38.5,2.0,4.0,4.0,21.28146484375,50.95675552991732,1000.8047194166163,104.13455708248895,193065.5
1746052301.48,37.87539926494192,-122.25775495091968,40.5,2.0,4.0,4.0,21.25822265625,50.95382525241569,1000.7990614000628,104.18213782781267,194198.0
1746052303.45,37.8753987255085,-122.25775413635179,39.5,2.0,4.0,4.0,21.226484375,50.962060472145644,1000.7845770991048,104.303943577712,194580.0
1746052305.48,37.875403418665705,-122.257765799384,39.5,2.0,4.0,4.0,21.1985546875,50.94936610417116,1000.7690884754062,104.4341970056091,196003.5
1746052307.45,37.87540275072318,-122.25777387663442,39.5,2.0,4.0,4.0,21.17267578125,50.92164196230901,1000.7588479514818,104.52031643008303,196003.5
1746052309.48,37.87540276387625,-122.25777422842086,46.0,2.0,4.0,4.0,21.14630859375,50.9152657541639,1000.7494491473307,104.59935810992262,196835.0
1746052311.45,37.87540276387625,-122.25777422842086,40.5,2.0,4.0,4.0,21.115546875,50.9389149339734,1000.7434134107443,104.650117572559,197170.0
1746052313.48,37.87540276387625,-122.25777422842086,45.5,2.0,4.0,4.0,21.0794140625,50.99553389172604,1000.7390434969551,104.68686782722664,197226.0
1746052315.44,37.87540770871687,-122.25774261712328,45.5,2.0,4.0,4.0,21.04455078125,51.07068638450052,1000.7199628043222,104.84733504489381,197506.5
1746052317.48,37.87540770871687,-122.25774261712328,47.0,2.0,4.0,4.0,21.018183593750003,51.162241778669326,1000.7004075651474,105.01179582686866,196557.0
1746052319.46,37.875409728016834,-122.25757220986078,53.5,2.0,4.0,4.0,20.990253906249997,51.26895606333969,1000.6806749720424,105.17775072133935,197842.5
1746052321.47,37.875559204293296,-122.25756802607538,47.0,2.0,4.0,4.0,20.961640625,51.39402858228179,1000.6682075616793,105.28260533127201,198633.5
1746052323.43,37.875523287838206,-122.25755746487738,47.0,2.0,4.0,4.0,20.924921875000003,51.49975016613833,1000.6602656658908,105.34939963245071,199032.0
1746052325.48,37.875570436043546,-122.25751270551444,43.0,2.0,5.0,5.0,20.892207031250003,51.59069251837827,1000.6406729663049,105.51418334864181,199604.0
1746052327.45,37.875504470465586,-122.2574906611091,34.0,2.0,5.0,5.0,20.870624999999997,51.695366558484935,1000.6302591456054,105.60176955988655,199490.0
1746052329.52,37.87541516128729,-122.25749175075651,32.0,2.0,4.5,5.0,20.854999999999997,51.794710603770056,1000.6107444884058,105.76590080269261,199833.0
1746052331.45,37.87544340830098,-122.25746124062897,49.0,2.0,4.5,5.0,20.85021484375,51.864757337549214,1000.581308528737,106.01348214870654,201979.5
1746052333.46,37.875436356358044,-122.25743765294214,49.0,2.0,4.0,5.0,20.849628906249997,51.9292183801379,1000.5583163451057,106.20686947843924,201341.0
1746052335.45,37.87542381760948,-122.25741191862375,34.0,2.0,4.0,5.0,20.85294921875,51.99727418308139,1000.5336521556205,106.4143242227811,201863.0
1746052337.48,37.87544684947553,-122.25739878515745,45.0,2.0,5.0,5.0,20.85626953125,52.059204533447556,1000.5098329255227,106.61467599413352,202393.0
1746052339.45,37.87545298719791,-122.25735754537995,46.5,2.0,5.0,5.0,20.86515625,52.12802131089471,1000.4821508258115,106.84752467094091,201805.0
1746052341.49,37.875458670989346,-122.25733191350756,42.5,2.0,4.5,4.5,20.87697265625,52.2711379304844,1000.4561712484731,107.06605679562462,201278.0
1746052343.4,37.87546632033277,-122.25730523133956,42.5,2.0,4.5,4.5,20.87697265625,52.2711379304844,1000.4561712484731,107.06605679562462,201278.0
1746052345.48,37.87546632033277,-122.25730523133956,42.5,2.0,4.0,4.0,20.89259765625,52.498089371557725,1000.4317280820813,107.2716695840638,200525.5
1746052347.45,37.87546632033277,-122.25730523133956,38.5,2.0,4.0,4.0,20.9159375,52.7170625350452,1000.4012293480307,107.52822667473771,199490.0
1746052349.49,37.87546632033277,-122.25730523133956,36.0,2.0,4.0,4.0,20.94171875,52.96753585151302,1000.3715812492962,107.77763435125817,199146.5
1746052351.44,37.87546632033277,-122.25730523133956,36.0,2.0,4.0,4.0,20.97697265625,53.2103060785295,1000.3490654393986,107.96704698691235,198635.5
1746052353.48,37.87546632033277,-122.25730523133956,45.0,2.0,4.0,4.5,21.00412109375,53.43685149742879,1000.3158601702123,108.24639067044046,201104.5
1746052355.45,37.875540247775284,-122.25709232043982,39.0,2.0,4.0,4.5,21.01408203125,53.4195557162883,1000.2950996259988,108.42104515355624,205379.5
1746052357.47,37.87555616600236,-122.25708200146671,39.5,2.0,4.0,5.0,21.03927734375,53.29271567540144,1000.2644150486042,108.67919439713424,206722.0
1746052359.45,37.87555822784126,-122.25708017205578,39.5,2.0,4.0,5.0,21.056269531250003,53.133942650332216,1000.2245673879399,109.01444214121355,209526.5
1746052361.5,37.875595697584394,-122.25701481715697,39.5,3.0,5.0,5.0,21.0860546875,52.970769551397495,1000.1916894790019,109.29105924387518,209524.5
1746052363.45,37.875606351760496,-122.25700209134985,43.0,3.0,5.0,5.0,21.12189453125,52.8517685635766,1000.1667707473921,109.50071742265945,209904.5
1746052365.52,37.87560795223616,-122.25699986569605,38.0,2.5,4.5,5.0,21.1532421875,52.818746911719884,1000.1348974402425,109.7688950895384,209084.5
1746052367.45,37.87554358895759,-122.2569773450716,41.5,2.5,4.5,5.0,21.18888671875,52.84808232485458,1000.1104691066239,109.97443659059513,209272.0
1746052369.51,37.87528306249331,-122.25742234859825,41.0,2.0,4.0,5.0,21.21818359375,52.873512298598484,1000.0809436467732,110.22287100546555,210030.5
1746052371.42,37.87534601058613,-122.2573730630076,41.0,2.0,4.0,5.0,21.25138671875,52.84999982651868,1000.0455000234722,110.52110993675214,208833.0
1746052373.47,37.8754762234519,-122.25708690483333,41.0,3.0,5.0,6.0,21.29220703125,52.864564954954226,1000.0122619572584,110.80079830116321,208457.5
1746052375.45,37.87548007912736,-122.25703510467173,40.5,3.0,5.0,6.0,21.32853515625,52.85691296912762,999.9805270703838,111.06784492707627,210411.5
1746052377.48,37.87547421179514,-122.2569948715365,34.5,3.0,5.0,6.0,21.366328125,52.77837487868551,999.9445558871596,111.37054789501309,211435.0
1746052379.44,37.875471906771764,-122.25695463840128,34.5,3.0,5.0,6.0,21.40275390625,52.67806624946131,999.907049534023,111.68617850914336,212015.0
1746052381.47,37.87546777230129,-122.25692028755297,38.0,3.0,5.0,6.0,21.4489453125,52.55438117945842,999.8847707517275,111.87366774454647,213055.5
1746052383.45,37.87545390650378,-122.2568941411416,43.0,3.0,5.0,6.0,21.51173828125,52.389725486505675,999.8701066268093,111.99707706207975,212859.0
1746052385.48,37.87545390650378,-122.2568941411416,38.0,3.0,5.0,6.0,21.56701171875,52.29819754800042,999.8533884852827,112.13777426040542,213577.0
1746052387.46,37.87545390650378,-122.2568941411416,40.0,3.0,5.0,6.0,21.6118359375,52.17762775574978,999.8303894594616,112.33133333082381,214169.5
1746052389.42,37.87545390650378,-122.2568941411416,40.0,3.0,5.0,5.5,21.6118359375,52.17762775574978,999.8303894594616,112.33133333082381,214169.5
1746052391.45,37.87545390650378,-122.2568941411416,35.0,3.0,5.0,5.5,21.64572265625,52.04648767468436,999.8146558890396,112.46374876638066,215900.0
1746052393.48,37.87545390650378,-122.2568941411416,37.0,3.0,5.0,5.0,21.66193359375,51.89162926377117,999.8097482602187,112.50505213572602,216435.0
1746052395.45,37.87552209046665,-122.25668336891269,36.0,3.0,5.0,5.0,21.685859375,51.76554668571644,999.8029765756013,112.56204422962182,217450.0
1746052397.46,37.87557079969676,-122.25663956902648,36.0,3.0,5.0,5.0,21.71115234375,51.64278959225631,999.7909545030328,112.66322519556465,216975.0
1746052399.45,37.87557653758895,-122.256634708971,30.5,3.0,5.0,5.0,21.72833984375,51.55591800940542,999.774192227183,112.80430285090529,217654.0
1746052401.48,37.87543398274629,-122.25655704514216,35.0,3.0,5.0,5.5,21.74396484375,51.484231374249646,999.7733397567231,112.8114775830045,217382.0
1746052403.46,37.875395895556615,-122.25654882064778,37.0,3.0,5.0,5.5,21.75939453125,51.42175110962317,999.7755332453385,112.79301620801812,217790.0
1746052405.48,37.87539304577733,-122.25654870199195,35.5,3.0,5.0,6.0,21.784296875,51.36663211729143,999.7679019231584,112.85724497491937,219307.5
1746052407.45,37.87533791367275,-122.25656740998716,35.5,3.0,5.0,6.0,21.80431640625,51.36611542666843,999.7611174488566,112.9143463620222,218612.0
1746052409.45,37.87532940924032,-122.2565799232694,29.5,3.0,5.0,6.0,21.8243359375,51.35026142334955,999.7441731992876,113.0569589930274,220138.0
1746052411.48,37.87533046988067,-122.25658198140086,32.0,3.0,5.0,5.0,21.84689453125,51.31019477817206,999.7468622231517,113.0343265934722,218270.5
1746052413.48,37.875179915032774,-122.25664507829279,38.0,3.0,5.0,5.0,21.86466796875,51.263393429361635,999.732793031975,113.15274223840537,218824.0
1746052415.5,37.87509901078763,-122.256677401448,37.5,3.0,5.0,5.0,21.8876171875,51.23872053009897,999.7234564921321,113.23132546553857,219025.0
1746052417.42,37.875082788575604,-122.25668388458372,37.5,3.0,5.0,5.0,21.91330078125,51.275720067704654,999.7349392008236,113.134678711633,221893.0
1746052419.48,37.87511873868202,-122.25665029103124,35.5,3.0,5.0,5.0,21.945625,51.25837196451236,999.764697768318,112.88421261891494,220553.5
1746052421.45,37.87517019189708,-122.25662081894632,34.5,3.0,5.0,5.0,21.981171875,51.27823511814262,999.7831048348412,112.72929084752889,221628.0
1746052423.49,37.87518332978967,-122.25661315037289,42.0,3.0,5.0,5.0,22.021503906249997,51.23737763681358,999.8089518984129,112.51175461231624,223461.5
1746052425.45,37.87494388878147,-122.25671558652283,42.0,3.0,5.0,5.0,22.05607421875,51.125294703876364,999.8425951657371,112.22861023609647,223415.5
1746052427.47,37.87495746746461,-122.25677140999795,34.0,3.0,5.0,5.0,22.08986328125,51.003983991803835,999.8579471342086,112.09940919307385,224479.5
1746052429.45,37.874953486060605,-122.25678297702433,31.0,3.0,5.0,5.0,22.130390624999997,50.88971973939772,999.8858160161537,111.86487133013384,223103.5
1746052431.48,37.874950845761106,-122.25678649742366,38.5,3.0,5.0,5.0,22.17189453125,50.83683418801925,999.9306175649936,111.48784309466919,223029.5
1746052433.51,37.874950845761106,-122.25678649742366,38.0,3.0,5.0,5.0,22.20724609375,50.874986246256896,999.9698407081521,111.1577711254923,220902.5
1746052435.54,37.874950845761106,-122.25678649742366,38.0,3.0,4.0,5.0,22.23869140625,50.940211464728044,1000.0031425053503,110.8775371699499,220344.5
1746052437.42,37.874974673440235,-122.25682487999546,38.0,3.0,4.0,5.0,22.23869140625,50.940211464728044,1000.0031425053503,110.8775371699499,220344.5
1746052439.48,37.875018208275286,-122.25683461329217,37.5,3.0,4.0,4.5,22.27375,51.05801247354185,1000.0562557930399,110.43060511783307,218818.5
1746052441.45,37.87502303553311,-122.25683580311177,35.0,3.0,4.0,4.5,22.30626953125,51.17864406996333,1000.0964997492346,110.09197777485132,220134.0
1746052443.48,37.87499131212853,-122.25678299011294,35.0,3.0,4.0,4.0,22.342304687499997,51.3489244424036,1000.1428337694339,109.70211934200819,217451.0
1746052445.45,37.87496975352864,-122.25673140939004,45.0,3.0,4.0,4.0,22.38458984375,51.51403865099361,1000.1932177062931,109.27820180686554,215563.5
1746052447.48,37.87496220273536,-122.25671397056391,37.0,2.0,3.0,4.0,22.43234375,51.839994730040544,1000.2505333245808,108.79598409794474,212794.5
1746052449.45,37.87490557760786,-122.25674606300159,41.0,2.0,3.0,4.0,22.4805859375,52.108065206370284,1000.3019144612276,108.36371309915853,213315.5
1746052451.49,37.87486341659404,-122.2567764796746,43.0,2.0,3.0,4.0,22.5301953125,52.34894806798661,1000.3370190465415,108.06838812573142,212533.5
1746052453.45,37.87485045705186,-122.25678562526092,43.0,2.0,3.0,4.0,22.5844921875,52.813683774671816,1000.3743065392389,107.75470809910013,211564.0
1746052455.49,37.874827835295974,-122.2567799943754,40.5,2.0,3.0,4.0,22.64279296875,52.84904072674185,1000.4210666406782,107.36135450526774,212924.0
1746052457.45,37.87482223294059,-122.25677713829533,43.5,2.0,3.0,4.0,22.71515625,52.73158080846739,1000.496419645865,106.72750195555687,212405.5
1746052459.48,37.87482038753393,-122.25677644864595,40.5,2.0,3.0,4.0,22.796503906250003,52.75153212616837,1000.5618986274652,106.1767394182383,212989.0
1746052461.45,37.87463705108611,-122.25676597457083,40.5,2.0,3.0,4.0,22.881171875,52.589410357997735,1000.6237902601173,105.65617774104635,213315.0
1746052463.53,37.874587253701065,-122.25675672995155,44.0,2.0,3.0,4.5,22.96447265625,52.40558579862555,1000.6799063664243,105.18421592227396,214438.0
1746052465.46,37.87458440005954,-122.25675521230035,41.0,2.0,3.0,4.5,23.04474609375,52.28327041232326,1000.7494205446775,104.59959979731474,215629.5
1746052467.52,37.87463418705014,-122.25679690624011,55.0,2.0,3.0,5.0,23.13078125,52.038373088043485,1000.816180743757,104.03817507341199,217387.0
1746052469.45,37.874607448026346,-122.25679794011144,45.0,2.0,3.0,5.0,23.20353515625,51.69042429230521,1000.8692531650004,103.5918808942653,219513.0
1746052471.46,37.87460306750408,-122.25679813481055,45.0,2.0,3.0,4.0,23.26076171875,51.27347721982878,1000.91153822254,103.23631292807528,220832.5
1746052473.45,37.87458926440828,-122.25681155553359,43.5,2.0,3.0,4.0,23.320917968750003,50.87311779115356,1000.9521030344807,102.89522149477958,220764.5
1746052475.48,37.87458949837033,-122.25681860454245,46.0,2.0,3.0,4.0,23.3815625,50.534821580523136,1001.0265989306878,102.2688492919817,221818.5
1746052477.46,37.87458925414744,-122.25682006835855,54.0,2.0,3.0,4.0,23.4383984375,50.159996513198145,1001.0826146605134,101.79788372766023,225561.5
1746052479.47,37.8746175446926,-122.25685134325946,46.0,2.0,3.0,4.0,23.489375000000003,49.73028809508721,1001.1165954895075,101.51219261831231,225855.0
1746052481.44,37.87465012089854,-122.25687455621971,46.0,2.0,3.0,4.0,23.53791015625,49.34076305475182,1001.1370055376399,101.3406008363809,225779.5
1746052483.49,37.874659103524415,-122.25688115038542,56.5,1.0,2.0,4.0,23.57765625,49.06927990930657,1001.1549180517814,101.19000857231912,223386.5
