time,pm 1.0,pm 2.5,pm 10,temperature,gas,humidity,pressure,altitude
1740009301.994487,2,5,6,17.0411328125,134035,66.05979445084313,1010.7018320038532,21.236873543810695
1740009303.0055554,2,4,4,17.0317578125,134462,66.07875899343145,1010.7022294315057,21.23355793431523
1740009304.0166407,2,4,4,17.0192578125,134677,66.0972658731644,1010.7062515083853,21.200003115974482
1740009305.027746,2,4,4,17.010078125,133610,66.12304421531431,1010.7069671385168,21.1940328687121
1740009306.0388293,3,4,5,17.00265625,134248,66.13551822468229,1010.7088087646277,21.17866885382725
1740009307.050094,3,4,5,16.994453125,134677,66.18179542823029,1010.7041343239724,21.21766605138746
1740009308.063032,3,4,5,16.9860546875,134784,66.20769812257221,1010.702633125089,21.23019005127927
1740009309.07601,3,4,4,16.9766796875,134035,66.24024578638911,1010.7012819352511,21.24146258878766
1740009310.0881073,3,4,4,16.9704296875,134784,66.28004485367464,1010.7032913897626,21.224698367549756
1740009311.1011298,3,4,4,16.96046875,134677,66.29215348594248,1010.7027281928223,21.229396932549015
1740009312.1140175,2,3,4,16.95265625,134677,66.33173166971876,1010.702183455606,21.23394149622191
1740009313.1270514,2,3,4,16.9458203125,134569,66.35109204024164,1010.7049807210839,21.210604850186144
1740009314.140057,2,3,4,16.939375,134569,66.37730146154392,1010.7136546956585,21.138241127166793
1740009315.1526408,3,3,4,16.933125,134784,66.42391618276011,1010.7121705510322,21.150622754577125
1740009316.1653237,3,3,4,16.92921875,134892,66.43013225769397,1010.7127707716396,21.145615351372097
1740009317.1782577,3,3,4,16.9239453125,134784,66.44973117261253,1010.7111363560249,21.159250640258268
1740009318.1911733,2,3,4,16.92140625,135000,66.48332102729336,1010.7087325921053,21.17930433294915
1740009319.2039804,2,3,4,16.9212109375,134677,66.50367326851911,1010.7119056317168,21.152832872444804
1740009320.2170205,2,3,4,16.9212109375,134784,66.52405628073095,1010.7188901583285,21.094563865208137
1740009321.2317712,3,3,4,16.91984375,135325,66.55103503298959,1010.7166555743379,21.11320603671512
1740009322.2447062,3,3,4,16.920234375,135108,66.57827656477099,1010.7120556399274,21.151581412763353
1740009323.2595768,3,3,4,16.91984375,135325,66.60540633963569,1010.7114171908163,21.156907744393074
1740009324.2725391,3,3,4,16.920625,135760,66.61911669702195,1010.7092018295637,21.175389659378467
1740009325.2852218,3,3,4,16.920625,135216,66.63951091463731,1010.7144402191033,21.13168782393529
1740009326.2974725,3,3,4,16.91515625,135542,66.6590994691965,1010.7089941544119,21.17712221574007
1740009327.3098564,2,3,3,16.9075390625,135542,66.68517206769423,1010.7105131320692,21.16444995815424
1740009328.3221576,2,3,3,16.9034375,135870,66.6845662475005,1010.7003171700874,21.249511318341096
1740009329.3344893,2,3,3,16.9003125,135651,66.70450484578714,1010.7021938358027,21.23385489762963
1740009330.3471045,2,3,3,16.898359375,135760,66.73141952071623,1010.6972554813249,21.27505405712824
1740009331.3596828,2,3,3,16.898359375,134677,66.7450224427786,1010.6990015495735,21.260487132744522
1740009332.372541,2,3,3,16.8981640625,135760,66.76539960497217,1010.7056665929053,21.20488286000992
1740009333.3854914,2,3,3,16.889375,135760,66.77090280736206,1010.7017775048661,21.237328211196814
1740009334.3984263,2,3,3,16.878046875,135870,66.78283354835483,1010.7042142109813,21.216999581231455
1740009335.4114242,2,3,3,16.865546875,135760,66.78778870804348,1010.7082267659782,21.18352425381911
1740009336.4243782,2,2,3,16.8497265625,135216,66.81946678733678,1010.706811238821,21.195333484044323
1740009337.43745,2,2,3,16.8352734375,135325,66.82413407126103,1010.7076294519592,21.188507426640424
1740009338.450454,2,2,3,16.8243359375,136640,66.86334379569672,1010.7072099173982,21.19200745176139
1740009339.463491,2,2,3,16.813203125,135325,66.88211356679899,1010.7099622774776,21.169045528429788
1740009340.4765038,2,2,3,16.8063671875,135542,66.9015202904359,1010.7092629898207,21.174879422217437
1740009341.4894109,2,2,3,16.802265625,135760,66.92814000536676,1010.7008126164543,21.245377965770846
1740009342.5024452,2,3,3,16.8003125,136089,66.9414655092078,1010.7080947799593,21.184625364787948
1740009343.5154479,2,3,3,16.7971875,135325,66.97504293114301,1010.7029865074301,21.227241899317526
1740009344.528089,2,3,3,16.7923046875,135542,66.98793763751182,1010.7054795190954,21.2064435514593
1740009345.5410037,2,3,4,16.7860546875,136199,67.00063067840635,1010.6987544371409,21.262548716515152
1740009346.5533352,2,3,4,16.783515625,136861,67.04111420904698,1010.6963496901035,21.28261081000061
1740009347.5662458,2,3,4,16.7762890625,135542,67.06047653969398,1010.7037398122252,21.220957329409163
1740009348.5794828,2,3,4,16.76515625,136861,67.10651034639884,1010.6960154270564,21.285399470821364
1740009349.5924656,2,3,4,16.7501171875,136640,67.15878856088058,1010.6958705133779,21.28660844435405
1740009350.6054063,2,3,4,16.73390625,135760,67.21090489486636,1010.7007913576625,21.24555532112274
1740009351.6184058,2,2,3,16.7192578125,136972,67.27689986757319,1010.6977916871215,21.2705806506167
